osm_node_id,lat,lon,node_type
osm_node_00434,25.6055632,92.1271245,osm_network_node
osm_node_00435,25.565768,92.184558,osm_network_node
osm_node_00436,25.5470262,92.0796897,osm_network_node
osm_node_00437,25.5508229,92.0532071,osm_network_node
osm_node_00438,25.5512712,92.0513303,osm_network_node
osm_node_00439,25.5509283,92.0515533,osm_network_node
osm_node_00440,25.5510639,92.0506547,osm_network_node
osm_node_00441,25.5512874,92.0514491,osm_network_node
osm_node_00442,25.5512011,92.0514903,osm_network_node
osm_node_00443,25.5512115,92.0509927,osm_network_node
osm_node_00444,25.5514668,92.0513186,osm_network_node
osm_node_00445,25.5523452,92.0517732,osm_network_node
osm_node_00446,25.5550215,92.0599754,osm_network_node
osm_node_00447,25.5526658,92.0566488,osm_network_node
osm_node_00448,25.5514281,92.054721,osm_network_node
osm_node_00449,25.5517632,92.0705554,osm_network_node
osm_node_00450,25.5817726,92.0578225,osm_network_node
osm_node_00451,25.5819355,92.0579846,osm_network_node
osm_node_00452,25.5915103,92.0610249,osm_network_node
osm_node_00453,25.591704,92.0607478,osm_network_node
osm_node_00454,25.5916211,92.0609042,osm_network_node
osm_node_00455,25.591668,92.0609259,osm_network_node
osm_node_00456,25.5920249,92.0560102,osm_network_node
osm_node_00457,25.5925763,92.0557362,osm_network_node
osm_node_00458,25.592559,92.0356719,osm_network_node
osm_node_00459,25.5925058,92.0357712,osm_network_node
osm_node_00460,25.5968177,92.040174,osm_network_node
osm_node_00461,25.5968616,92.0405244,osm_network_node
osm_node_00462,25.6026364,92.0498447,osm_network_node
osm_node_00463,25.6121634,92.0476458,osm_network_node
osm_node_00464,25.6125615,92.0475126,osm_network_node
osm_node_00465,25.6152192,92.0707174,osm_network_node
osm_node_00466,25.6159353,92.0801206,osm_network_node
osm_node_00467,25.6145474,92.0556416,osm_network_node
osm_node_00468,25.6145553,92.0556939,osm_network_node
osm_node_00469,25.6153799,92.0514627,osm_network_node
osm_node_00470,25.6211621,92.0896943,osm_network_node
osm_node_00471,25.621407,92.1120344,osm_network_node
osm_node_00472,25.6219034,92.0902133,osm_network_node
osm_node_00473,25.6213695,92.1122932,osm_network_node
osm_node_00474,25.6348426,92.1219841,osm_network_node
osm_node_00475,25.6349081,92.1220228,osm_network_node
osm_node_00476,25.6443766,92.1266826,osm_network_node
osm_node_00477,25.6443945,92.1267071,osm_network_node
osm_node_00478,25.6454762,92.128353,osm_network_node
osm_node_00479,25.6457773,92.1287821,osm_network_node
osm_node_00480,25.6421575,92.1930009,osm_network_node
osm_node_00481,25.6450047,92.168114,osm_network_node
osm_node_00482,25.6554759,92.1327654,osm_network_node
osm_node_00483,25.0096492,92.4357569,osm_network_node
osm_node_00484,25.01554,92.4404645,osm_network_node
osm_node_00485,25.0156302,92.4406117,osm_network_node
osm_node_00486,25.0179353,92.4408181,osm_network_node
osm_node_00487,25.0176809,92.4401481,osm_network_node
osm_node_00488,25.0177337,92.4392607,osm_network_node
osm_node_00489,25.0178781,92.4403003,osm_network_node
osm_node_00490,25.0186128,92.4341252,osm_network_node
osm_node_00491,25.01925,92.4328753,osm_network_node
osm_node_00492,25.0193364,92.4327726,osm_network_node
osm_node_00493,25.008296,92.5021037,osm_network_node
osm_node_00494,25.0229747,92.4312286,osm_network_node
osm_node_00495,25.0317093,92.4304948,osm_network_node
